title,content,date
Acquisition : InnovaFonds soutient le prestataire de services industriels SPI Group,"InnovaFonds investit dans SPI Group (Auvergne / FRA), entreprise fournissant des services de transport, d’assemblage, de fabrication, de logistique et de conditionnement aux industriels et aux professionnels. L’investissement s’opère dans le cadre d'une transmission progressive du capital de l’entreprise entre les mains de l’équipe dirigeante. InnovaFonds entend soutenir SPI Group dans son développement et son expansion en France et à l’international (InnovaFonds website)",26/03/2019
Cession : Andera Partners se désengage de l’équipementier automobile VM Industries,"Dans le cadre d’un MBO, Andera Partners, via ActoMezz, cède au profit du management sa participation de 25% dans VM Industries (Île-de-France / FRA), entreprise spécialisée dans la fabrication de connecteurs électriques pour la construction automobile. La transaction a été soutenue par une dette senior octroyée par Crédit du Nord, Société Générale, Arkéa et LCL qui ont été convaincus des bonnes performances de VM Industries. Pour information, Andera Partners a accompagné VM Industries depuis 2016 aux côtés de l’actionnaire majoritaire HIG Capital (presse)",26/03/2019
Cession : Le spécialiste de la plomberie et du chauffage Proxiserve réorganise sa structure actionnariale,"Core Infrastructure Fund II et Asterion Industrial Infra Fund I, des fonds gérés respectivement par Mirova et Asterion Industrial, acquièrent 80 % du capital de Proxiserve (228 M€ de CA en 2018, Île-de-France / FRA), société qui fournit des services d'entretien pour le chauffage, l'énergie et l'eau aux particuliers et aux professionnels, auprès de Idinvest Partners, Latour Capital et CM-CIC Private Debt. Pour rappel, depuis octobre 2015, Latour Capital ne détient qu'une participation minoritaire dans la société, Idinvest Partners et CM-CIC Private Debt ont respectivement fournit une dette unitranche en 2017 et 2015 (Asterion Industrial, communiqué de presse)",26/03/2019
Autre : IRDI Soridec Gestion soutient le spécialiste de la charcuterie et de la boucherie Groupe Sudagro,"IRDI Soridec Gestion accompagne le Groupe Sudagro (Languedoc-Roussillon / FRA), société spécialisée dans la fabrication de charcuteries et de produits de la boucherie, via un LBO bis, à l'occasion de l’acquisition de la Maison Rostain (Provence-Alpes-Côte d'Azur / FRA), société qui propose une large gamme de charcuteries et la transformation de produits élaborés à base de porc Bio et sans sel nitrité. A la suite de cette opération, l’équipe de la direction du groupe restera majoritaire (IRDI Soridec Gestion, communiqué de presse)",25/03/2019
"Autre : Wendel ne détient plus que 3,5% du capital de Saint-Gobain","Suite à une cession d'actions, Wendel a déclaré à l'Autorité des Marchés Financiers ne plus détenir que 3,5% du capital et 4,71% des droits de vote dans Saint-Gobain (41 Mds€ de CA en 2018, Île-de-France / FRA), entreprise spécialisée dans la conception, la production et la distribution de matériau de construction pour les professionnels du bâtiment. Pour rappel, Wendel a fait son entrée au capital de Saint-Gobain en 2007 (presse)",25/03/2019
Autre : Le constructeur naval Ocea accueille trois nouveaux investisseurs,"Dans le cadre d’une réorganisation de son capital, Ocea (Pays de la Loire / FRA), entreprise spécialisée dans la construction de bateaux haut de gamme en aluminium, accueille trois nouveaux investisseurs régionaux en remplacement d'Andera Partners : Ouest Croissance, Unexo et Océan Participations. Parallèlement, ACE Management conserve sa participation dans l’entreprise. Pour rappel, Andera Partners accompagnait Ocea depuis 2007 (Ace Management, communiqué de presse)",25/03/2019
Acquisition : Le constructeur naval Ocea accueille trois nouveaux investisseurs,"Dans le cadre d’une réorganisation de son capital, Ocea (Pays de la Loire / FRA), entreprise spécialisée dans la construction de bateaux haut de gamme en aluminium, accueille trois nouveaux investisseurs régionaux en remplacement d'Andera Partners : Ouest Croissance, Unexo et Océan Participations. Parallèlement, ACE Management conserve sa participation dans l’entreprise. Pour rappel, Andera Partners accompagnait Ocea depuis 2007 (Ace Management, communiqué de presse)",25/03/2019
Cession : Andera quitte le constructeur naval Ocea,"Dans le cadre d’une réorganisation de son capital, Ocea (Pays de la Loire / FRA), entreprise spécialisée dans la construction de bateaux haut de gamme en aluminium, accueille trois nouveaux investisseurs régionaux en remplacement d'Andera Partners : Ouest Croissance, Unexo et Océan Participations. Parallèlement, ACE Management conserve sa participation dans l’entreprise. Pour rappel, Andera Partners accompagnait Ocea depuis 2007 (Ace Management, communiqué de presse)",25/03/2019
Levée de fonds : Keensight Capital clôture son fonds Keensight V à 1 Md€,"Fonds géré par Keensight Capital, Keensight V a atteint son hardcap en un seul closing à 1 Md€. L'objectif initial de Keensight Capital était de récolter 750 M€ pour ce fonds spécialisé dans le Growth Buyout et dédié aux PME européennes opérant dans les secteurs des technologies de l'information et de la santé (Keensight Capital, communiqué de presse)",25/03/2019
Acquisition : PAI Partners entre en négociations exclusives pour l’acquisition du spécialiste de la restauration de voyage AREAS,"PAI Partners est entré en négociations exclusives avec Elior (6,4 Mds€ de CA en 2017, Île-de-France / FRA), entreprise spécialisée dans les services de restauration collective à destination notamment des secteurs de l’enseignement et de la santé, en vue de l’acquisition d’AREAS (664 M€ en 2018, Île-de-France / FRA), société également spécialisée dans les services de restauration mais pour le secteur du voyage, filiale d’Elior (presse)",22/03/2019
Acquisition : Unigrains soutient le groupe semencier Caussade Semences,"Dans le cadre d’une levée de fonds, Unigrains et Sofiprotéol investissent dans Caussade Semences (145 M€ de CA en 2018, Midi-Pyrénées / FRA), groupe semencier multinational produisant des semences pour les grandes cultures. L’investissement vise surtout à promouvoir les capacités d’innovation de Caussade Semences dans le contexte des enjeux climatiques et économiques majeurs (Unigrains, communiqué de presse)",22/03/2019
Autre : Le spécialiste en thérapie génique Vivet Therapeutics cède une partie de son capital,"Soutenue par Idinvest Partners, Vivet Therapeutics (Île-de-France / FRA), entreprise biotechnologique développant des thérapies géniques pour le traitement des maladies rares, annonce avoir cédé 15 % de son capital au profit de la multinationale biopharmaceutique Pfizer (New York / USA). La transaction inclut une option exclusive permettant à Pfizer d’acquérir à terme 100 % du capital de Vivet Therapeutics (Vivet Therapeutics, communiqué de presse)",22/03/2019
Autre : Ardian finance le courtier en assurance A-Plan,"Ardian, via son véhicule Private Debt III, annonce avoir arrangé un financement en dette mezzanine dans A-Plan (98 M£ de CA en 2018, Sud Est / ENG), société spécialisée dans les services en assurance. Cette transaction a été réalisée en vue de soutenir l’investissement de HG dans A-Plan (Ardian, communiqué de presse)",22/03/2019
Cession : Eurazeo quitte la marque de vêtements de luxe Moncler,"Eurazeo a vendu sa participation minoritaire restante de 4,8 % dans Moncler (1,19 Md€ de CA en 2017, Lombardie / ITA), entreprise spécialisée dans la conception et la distribution de vêtements et accessoires haut de gamme pour homme, femme et enfant, pour un montant de 445 M€ à des investisseurs institutionnels. Eurazeo a soutenu Moncler depuis 2011, aux côtés de Tamburi Investment Partners (TIP) qui détient une participation minoritaire dans la société depuis 2013 (Eurazeo, communiqué de presse)",22/03/2019
"Autre : Le fabricant de biomatériaux Graftys lève 4,1 M€","Go Capital, via son fonds FCPI Ouest Ventures III, en compagnie, d’Innovation Fund, de Meusinvest et de The Club Deal, participe au tour de table de 4,1 M€ de Graftys (28 M€ de CA en 2018, Provence-Alpes-Côte d'Azur / FRA), société de biotechnologie qui développe des substituts osseux synthétiques utilisés notamment pour les patients souffrant d'ostéoporose. L’opération vise à développer les activités de la société en Belgique et à renforcer sa position sur le marché français. Pour rappel, le fonds ACG Management soutient également la société (Go Capital, communiqué de presse)",22/03/2019
Autre : Le prestataire de services pour les entreprises Scalian réorganise son capital,"Dans le cadre d'un LBO, Andera Partners, Trocadero Capital et LGT European Capital cèdent au profit de COBEPA leur participation, dans Scalian (170 M€ de CA en 2017, Midi-Pyrénées / FRA), prestataire de services pour entreprises spécialisée dans l'accompagnement numérique, la gestion de projets et le management de la qualité. Par cette même occasion, Andera Partners (via Winch Capital 4) réinvestit aux côtés de Cobepa. Cette transaction permettra à Scalian d'élargir sa gamme de services (Andera Partners, communiqué de presse)",22/03/2019
Cession : Le prestataire de services pour les entreprises Scalian réorganise son capital,"Dans le cadre d'un LBO, Andera Partners, Trocadero Capital et LGT European Capital cèdent au profit de COBEPA leur participation, dans Scalian (170 M€ de CA en 2017, Midi-Pyrénées / FRA), prestataire de services pour entreprises spécialisée dans l'accompagnement numérique, la gestion de projets et le management de la qualité. Par cette même occasion, Andera Partners (via Winch Capital 4) réinvestit aux côtés de Cobepa. Cette transaction permettra à Scalian d'élargir sa gamme de services (Andera Partners, communiqué de presse)",22/03/2019
Build-up : AtlantiC Ingénierie s'empare du spécialiste en ingénierie ferroviaire Atif,"Soutenue par Siparex et Sodero Gestion, AtlantiC Ingénierie (Pays de la Loire / FRA), entreprise de conseil et d’ingénierie du secteur de l’énergie, rachète Atif (8 M€ de CA en 2018, Franche-Comté / FRA), firme d’assistance technique et d’ingénierie du secteur ferroviaire. Cette opération constitue le premier build-up d’Atlantic Ingénierie qui fera d’Atif sa filiale (presse)",21/03/2019
Build-up : Actual Leader Group s'offre l'agence de recrutement One placement,"Détenue minoritairement par Ouest Croissance et CM-CIC INVESTISSEMENT, Actual Leader Group (328,9 M€ de CA en 2015, Pays de la Loire / FRA), groupe spécialisé dans la gestion d'agences d'intérim, acquiert One placement (59 MCHF de CA en 2018, Région Lémanique / CHE), agence de recrutement et de travail temporaire. Cette opération va permettre à Actual Leader Group de renforcer sa place de leader sur le marché (Actual, communiqué de presse)",21/03/2019
